Date,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Label
2000-06-09,-0.6597,0.0,0.4404,0.0,0.25,0.0,0.7208,-0.4215,0.2023,0.0,0.0,-0.5994,-0.3182,0.4019,-0.5574,0.4939,-0.6249,0.0,0.0,-0.7184,-0.2732,0.0,0.5994,0.0,-0.8402,0
2000-06-12,-0.6249,0.4404,0.0,0.0,0.3182,-0.6249,0.0,0.0,0.0,0.4215,0.0,0.0,0.25,0.0,-0.2263,0.128,0.8126,-0.4588,0.0,0.0,0.0,0.0,0.1779,0.5267,0.0,0
2000-06-13,0.0,0.0,0.0,-0.128,0.7579,0.0,0.7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5106,0.0,0.4767,0.0,-0.8316,0.4215,0.0,-0.8402,0.4215,-0.6597,0
2000-06-14,0.0,0.0,0.0,0.0,0.0,-0.2748,0.0,0.0,0.4404,0.3818,-0.4019,0.0,0.0,0.0,0.2732,-0.3182,-0.5267,0.0,0.0,0.0,-0.2732,0.4404,0.0,0.6369,0.0,1
2000-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719,0.0,0.0,0.4019,0.3612,0.5267,0.4019,0.0,0.0,0.0,0.6369,0.0,-0.0516,-0.6486,0.0,-0.3818,0.4576,1
2000-06-16,0.0,-0.5719,-0.3182,0.5106,0.0,0.0,0.0,0.4215,0.0,0.0,-0.2732,-0.296,0.0,0.0,0.0,0.0,0.0,0.3182,0.5719,0.0772,0.0,0.0,0.5267,0.4404,0.0,1
2000-06-19,0.7506,0.0,0.0,-0.34,-0.2732,0.0,0.5719,0.296,0.0,0.0,0.0,0.0,0.0,0.0857,0.0,0.0,0.0,-0.5574,0.2732,-0.4003,-0.4588,-0.25,0.0,-0.5994,0.0,0
2000-06-20,0.6369,0.0,-0.4404,-0.5719,-0.3612,0.0,0.0,0.0,0.0,0.5719,0.0,0.0772,0.0,0.3182,0.6597,0.0,0.0,0.5106,-0.7783,0.4404,0.4939,0.0,0.0,0.0,0.0,1
2000-06-21,0.4588,0.0,-0.128,0.0,0.0,0.0,0.0,0.3726,0.0,0.0,-0.6369,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,-0.7717,0.0,0.0,0
2000-06-22,0.3818,0.0,0.2732,0.0,-0.2732,-0.4215,0.0,0.2023,0.0,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0,0.3818,-0.5719,0.0,0.0,0.2263,0.0,0.0,0.0,-0.802,1
2000-06-23,-0.6908,0.0,0.4019,0.0,-0.3182,0.25,0.3818,0.0,0.0,0.4939,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,0.4404,0.0,0.0,0.4404,0.0,0.0,0.0,0
2000-06-26,-0.5267,0.0,0.0,0.0,0.0,0.0,0.0,-0.2263,0.0,0.0,0.0,-0.5106,0.0,0.0,0.0,0.0,-0.0516,0.0,0.0,0.5719,0.6124,0.0,0.0,-0.7003,-0.2263,1
2000-06-27,0.0,0.0,0.0,0.0,-0.128,0.0,0.0,0.0,0.0,-0.4939,0.0,0.0,0.0,0.0,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5267,0.0,-0.4767,1
2000-06-28,0.0,0.3612,0.0,0.0,0.0,0.0516,-0.4404,0.3182,0.0,0.2023,-0.4215,0.0,0.0,0.0,0.0,0.0,0.4019,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,-0.4019,0
2000-06-29,0.0,-0.296,0.0,0.296,0.5994,0.0,-0.2732,0.0,-0.6705,-0.2732,0.0,-0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,-0.4215,0.6369,0.0,1
2000-06-30,0.0,-0.4019,0.0,0.6486,0.4404,0.0,0.0,0.5719,0.0772,0.0,0.0,-0.296,0.0,0.5423,0.0,0.296,0.0,0.0,0.0,0.0,0.3818,0.0,0.0,0.0,0.0,0
2000-07-03,0.0,0.0,0.6369,0.0258,0.0,0.4939,-0.2732,0.0,0.0,0.0,0.0,-0.0258,0.0,-0.4019,0.1027,0.0,0.4939,0.0,0.0,0.0,0.6249,0.6249,0.0,0.7906,0.0,1
2000-07-05,0.0,0.7845,-0.6597,0.0,-0.4215,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.4939,-0.34,0.0,0.0,0.0,0.0,0.0,0.4215,0.0,0.0,0.0,0.0,0.0,1
2000-07-06,0.0,-0.2023,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,-0.128,0.0,0.0,0.0,0.0,0.0,-0.7717,0.4939,-0.5106,-0.4404,0.0,0
2000-07-07,0.3818,0.34,0.4588,0.0,-0.3182,0.4767,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,-0.4767,0.0056,0.0,0.0,0.0,0.0,0.6369,0.0,0.0,0.5106,1
2000-07-10,0.0,0.0,0.0,-0.4215,-0.4767,0.0,0.0,0.0803,0.0772,0.0,0.0,-0.6486,-0.5719,0.0,0.0,-0.296,-0.296,0.0,-0.6249,0.4767,-0.5859,0.0,0.0,-0.2263,-0.1027,1
2000-07-11,0.0,0.0,0.3182,-0.128,0.5574,0.0,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,-0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471,0.0,-0.296,0.25,1
2000-07-12,0.4215,-0.3612,0.0,-0.296,0.4588,0.0,-0.3182,0.0,-0.2732,0.3818,0.0,0.0,0.0,0.34,0.0,-0.5859,0.296,0.0,-0.3182,-0.5574,0.0,0.1027,0.0,-0.1027,0.0,1
2000-07-17,0.0,0.0,0.0,-0.3182,0.6249,-0.3182,0.5423,0.0,-0.2732,-0.6486,0.0,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4215,-0.3182,0.0,1
2000-07-18,0.2023,-0.34,0.0,0.0,0.0,-0.2382,0.0,0.0,0.5574,-0.296,-0.1531,0.6369,-0.128,0.6369,0.5859,0.0,-0.34,0.3182,-0.34,0.0258,0.0258,0.0258,0.4404,0.25,0.4019,0
2000-07-19,-0.7003,0.0,0.2263,-0.5106,-0.6808,-0.4767,-0.7783,0.0,0.0,0.0,0.0,-0.2023,0.0,0.0,0.0,-0.4939,-0.2263,0.4404,-0.0516,-0.296,0.0,-0.7351,-0.296,0.0,0.0,0
2000-07-20,0.2023,0.1027,0.7506,0.0,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0,0.6369,0.0,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0,0.6369,0.3412,0.0,-0.34,0.6814,0
2000-07-21,0.0,-0.5994,0.0,-0.4404,0.0772,0.0,-0.5994,-0.4939,-0.128,0.34,-0.3804,0.0,0.5859,0.0,0.0,-0.7351,0.0,0.765,0.0,-0.8074,0.0,0.0,0.25,-0.6124,0.0,1
2000-07-24,-0.4215,0.0,0.6369,0.0057,-0.296,0.0,0.4019,0.5859,0.4019,0.0,0.0,0.0,0.0772,0.4939,0.0,-0.3875,0.0,0.0,0.2003,-0.5423,-0.6486,0.3182,0.0,0.0,-0.0516,0
2000-07-25,0.0,0.1779,0.0,-0.128,-0.4215,0.0,-0.5574,-0.296,0.0,0.0,-0.4939,0.0,0.0,-0.1027,0.0,0.0,-0.5267,-0.4019,0.0,0.0,-0.4019,0.34,-0.8271,-0.5574,0.4404,0
2000-07-26,0.2235,0.0,-0.25,-0.296,0.0,0.4767,-0.25,0.0,0.296,0.4588,0.0,0.0,0.0,0.6369,0.0,0.0,0.0,-0.4215,-0.4767,-0.8225,0.0,0.0,0.0,0.0,0.0,1
2000-07-27,0.4588,0.0,0.0,0.1779,0.5719,0.0,-0.3818,0.0,-0.4019,0.0772,0.0,0.4215,-0.4019,-0.6705,-0.6249,0.5267,0.0,0.0,0.0,0.0,-0.6369,-0.7717,-0.3597,0.4588,0.0,0
2000-07-28,-0.3182,0.0,-0.5267,-0.296,0.0,0.0,0.0258,0.0,0.4927,0.0,0.4939,0.3818,0.4404,0.0,0.0,-0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.2732,0.0,0.6369,1
2000-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705,0.0,0.0,0.2263,-0.5994,0.0,0.0,-0.1027,0.0,0.0772,0.0,0.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.4767,0
2000-08-01,-0.1531,0.0,0.4215,-0.7096,0.0,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818,0.0,0.6096,0.6369,0.0,-0.4754,0.0,0.0,0.3182,1
2000-08-02,0.802,-0.1027,-0.5423,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,0.0,0.0,-0.296,-0.3182,0.4588,0.0,-0.4215,0.296,-0.1901,0.0,0.0,0.836,0.1027,0.0,0.0,1
2000-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019,0.0,0.0,0.0,0.4019,-0.296,0.0,0.0,-0.296,-0.4215,0.0,-0.4019,0.0,-0.4404,0.0,0.0,0.4019,0.0,1
2000-08-04,0.0,0.0,0.0,0.2263,0.0,0.5106,0.0,0.5413,-0.0772,0.0,0.0,-0.4215,-0.5106,0.0,0.5719,0.0,0.0,0.4019,0.0,0.0,-0.3182,0.5423,0.0,0.5719,0.0,1
2000-08-07,0.6369,0.4019,0.0,-0.34,0.4939,0.6908,0.0,-0.4404,0.0,0.0,0.7003,0.4939,0.4939,0.6908,0.0,0.0,0.0,-0.3818,0.6908,0.0,-0.5442,0.3612,0.0,0.0,0.0,1
2000-08-08,0.2263,0.4588,-0.2263,0.0,0.0,-0.128,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705,0.0,0.0,0.0,0.0,0.0,0.4939,0.0,0.0,0.0,0.0,0.0,1
2000-08-09,0.0,0.6369,0.0,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,-0.128,-0.1779,0.0,0.0,0.5719,0.0,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,1
2000-08-10,0.4588,0.4588,-0.296,0.0,0.0,-0.5095,0.0,0.0,0.0,-0.4404,0.0,0.0,0.0,0.0,0.0,-0.8126,0.0,0.0,0.0,0.0,0.0,0.0,-0.6597,0.0,-0.5574,0
2000-08-11,0.0,-0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.0,0.2023,0.0,0.0258,0.0,0.0,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1
2000-08-14,0.2732,0.0,0.4939,0.4939,0.2023,0.296,0.0,0.4939,0.4939,-0.296,0.4939,0.0,0.5411,0.0,-0.3612,0.0,-0.4767,0.0,0.296,0.0,0.3182,0.0,-0.5423,0.0,-0.4404,1
2000-08-15,0.4939,0.4939,0.4939,0.4939,0.0,0.0,0.0,0.0,0.0,0.4939,0.4939,0.0,0.0,0.4939,0.0,0.6908,0.4939,0.4939,0.296,-0.4389,0.4939,0.0,0.0,0.0,0.0,1
2000-08-16,-0.34,0.0,0.0,0.0,0.0,0.0,-0.4215,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,-0.5994,-0.8555,-0.4939,-0.7783,-0.296,0
2000-08-17,-0.1027,0.296,0.7717,-0.2263,0.0,0.4215,0.0,-0.4588,0.0,-0.5574,-0.8625,0.0,0.34,0.0,0.2008,0.0,0.0,0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-08-18,0.0,0.7096,0.0,0.3182,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.4215,0.5106,0.0,0.0,0.0,0.5106,0.3182,0.0,-0.1027,1
2000-08-21,0.0,0.4939,0.4939,0.0,-0.1027,0.0,0.5574,0.0,0.0,0.4939,0.4939,0.0,0.0,0.0,-0.4404,0.4939,0.4939,0.25,0.6908,-0.3182,0.296,0.4767,0.0,0.0,0.4019,0
2000-08-22,0.0,-0.4215,-0.3612,0.0,0.0,0.0,-0.3724,-0.1027,0.0,0.0,0.7506,0.0,0.0,0.0,0.3875,0.6908,0.0,0.4939,0.0,0.0,0.0,0.3612,0.4939,-0.5859,0.34,1
2000-08-23,0.0,0.0,0.0,-0.743,0.0,0.4939,0.0,-0.3818,0.3818,0.25,0.0,0.0,0.0,0.5423,0.4019,-0.5574,-0.128,0.0,0.6369,-0.2732,-0.34,-0.4939,0.0,0.0,0.0,1
2000-08-24,0.0,0.0,-0.1531,0.0,0.3818,-0.1779,0.0,0.6369,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.4939,-0.6124,0.4215,-0.1531,0.0,-0.34,-0.6597,0.2023,0.2023,0.0,1
2000-08-25,0.0,0.0,0.5187,-0.128,0.0,0.0,0.0,0.6369,0.0,-0.1027,0.3612,0.0,-0.1027,0.5574,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,-0.0516,0.0,0.2023,0.0,1
2000-08-28,0.0,0.0,0.0,0.0,0.0,-0.6705,0.3182,0.0,0.0,0.0,0.0,-0.743,-0.743,0.0,0.5106,0.5859,-0.4215,-0.4939,-0.296,-0.128,0.4588,0.5423,0.0,0.0,0.25,1
2000-08-29,-0.0772,-0.2732,0.0,0.0,0.0,0.0,-0.4215,0.0,0.0,0.6369,0.0,0.0,0.0,-0.1779,0.0,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.2023,0.0,1
2000-08-30,0.6369,0.431,0.3818,0.0,0.4588,-0.2732,0.0,0.0,0.0,0.0,0.0,0.0,-0.128,0.0,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0,0.5994,0.4404,0.0,0.0,0
2000-08-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.2263,-0.5423,-0.296,0.25,0.3612,0.0,0.2023,-0.5423,-0.6597,-0.5719,0.0,0.0,0
2000-09-01,0.6597,0.2023,-0.3182,0.5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0,-0.2263,-0.5267,1
2000-09-05,0.5574,0.0,0.0,-0.3818,-0.1531,0.4767,0.0,-0.296,0.0258,0.0,0.0,0.1027,0.0,0.0,0.128,-0.5267,0.0,0.5859,0.0,0.0,0.0,0.3818,0.0,0.0,-0.6369,1
2000-09-06,0.0,0.0,0.0,0.0,-0.1027,0.2023,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.2023,0.0,0.0,-0.128,0.4939,0.0,0.0,0.5106,0.6369,0.0,1
2000-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3818,0.0,0.3612,0.0,-0.3818,1
2000-09-08,-0.743,-0.765,-0.7964,-0.7096,-0.25,-0.5267,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0,0.4215,0.4215,0.0772,0.0,0.4019,0.0,0.3182,-0.3182,0.0,0.0,-0.3182,-0.5267,0
2000-09-11,0.0,-0.4019,0.0,0.0,-0.2263,0.0,0.0,0.1027,-0.2732,-0.1027,0.3612,-0.5106,0.0,0.0,0.6369,0.872,0.0,0.0,0.0,-0.6908,0.5423,0.0,0.0,-0.2023,-0.3291,0
2000-09-12,-0.2732,0.7845,-0.296,-0.7034,0.0,-0.2263,0.0,0.0,0.0,0.3818,-0.296,0.4215,0.0,0.5267,0.0,0.0,0.0,0.0,-0.4767,0.0258,0.0,0.0,0.0,0.0,0.0,0
2000-09-13,0.0,0.0,0.0,0.1531,0.34,0.5574,-0.4019,0.0,0.0,0.0,-0.6124,0.0,0.0,-0.2185,0.0,0.0,0.0,-0.4939,0.0,0.5106,-0.5267,0.709,0.4767,0.0,0.0,1
2000-09-14,0.0,0.0,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.0,0.5106,0.0,0.0,0.0,0.4019,0.0,0.0,0.0,0.5267,0.0,0.0,0.0,0.0,0
2000-09-18,0.0,0.0,0.0,-0.4404,0.0,0.2732,0.0,0.624,0.0,0.0,0.0,0.0,-0.5859,0.0,-0.5106,0.0,0.4404,0.0,-0.4019,0.0,-0.25,0.1027,0.0,-0.6249,-0.6124,0
2000-09-19,0.0,0.0,0.0,0.2481,0.0,0.5574,0.0,0.0,-0.128,0.0,0.0,0.0,0.0,0.2023,0.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0
2000-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351,-0.6249,-0.4019,0.3818,0.0,0.0,-0.296,0
2000-09-21,0.0,0.0,0.0,0.0,-0.4767,0.1531,0.0,0.1779,0.5267,0.5267,0.128,-0.4939,0.0,0.0772,0.0,0.0,0.4404,0.5267,0.2732,0.0,0.0,0.0,-0.4215,0.0,-0.3125,0
2000-09-22,0.3612,-0.7096,-0.7906,0.0,-0.3612,0.0,0.0,-0.5719,-0.5994,0.0,-0.296,0.0,0.0,0.34,-0.7783,0.4019,0.0,0.0,0.5574,-0.5994,-0.2263,0.0,0.0,0.2023,0.0,1
2000-09-25,-0.3818,-0.3818,0.0,-0.4588,0.0,0.0772,0.0,0.0,0.0,0.0,0.2023,0.6369,0.0,0.0,0.0,0.0,0.5267,0.4404,0.1779,-0.296,0.0,0.0,0.0,-0.3182,0.0,1
2000-09-26,0.0,0.0,-0.6486,0.0,0.0,0.0,-0.4215,0.0,0.4215,0.0,-0.5994,0.0,0.0,0.0,0.0,-0.4939,0.5267,0.4939,0.0,0.7506,0.4215,0.5719,-0.3182,0.0,0.0,0
2000-09-27,0.0,0.25,0.0,0.0,0.0,0.0,0.2263,0.0,-0.4767,0.2023,0.0,0.3612,0.0,0.0,-0.3182,0.0,-0.4767,0.0,0.0,0.0,0.5267,0.5267,0.7351,0.0,0.0,0
2000-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267,0.5267,0.5719,-0.6249,0.0,0.0,0.8271,0.4019,0.6908,0.4019,0.0,0.0,0
2000-09-29,-0.4939,-0.1531,0.4939,0.0,0.0,0.2023,0.0,0.1779,0.0,-0.6124,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,1
2000-10-02,0.4939,0.0,0.1531,0.0,0.0,0.0,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2000-10-03,0.0,0.0,0.0,0.0,0.0,-0.296,-0.128,0.0516,-0.2263,0.0,0.0,-0.1027,0.0,0.0,0.2023,0.1779,0.2023,0.0,0.5719,-0.4404,-0.5719,0.0,0.0,-0.3818,0.0,1
2000-10-04,-0.4588,0.5574,0.0,0.0,0.0,0.0,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4588,0.0,-0.4215,0.4404,0.0,0.296,0.0,-0.1027,0.0,0.0,0.0,1
2000-10-05,0.0,0.4588,0.0,0.0,0.0,0.0,-0.3182,0.0,0.0,0.0,0.3182,-0.128,0.0,0.0,0.0,0.0,0.0,0.7845,0.0,0.5994,-0.6249,0.0,-0.5106,0.0,0.0,1
2000-10-06,0.0,0.128,-0.1779,0.0,0.0,-0.743,0.296,0.0,0.0,0.4019,0.2023,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0516,-0.2023,-0.5994,0.1779,0.0,0
2000-10-09,0.0258,0.0,0.3818,0.0,0.0,-0.1531,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719,0.0,-0.3182,-0.7783,0.5719,0.0,0.0,-0.2023,0.0,0.0,0
2000-10-10,0.0,-0.5574,0.0,0.0,0.0,-0.5106,0.0,0.0,-0.3182,0.0,0.5574,0.5719,-0.5994,0.3182,-0.2023,0.0,0.0,-0.4767,0.0,0.5509,0.1779,0.0,0.1779,0.0,0.5423,0
2000-10-11,0.0,0.0,-0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.5719,0.7906,0.0,0.2235,0.0,0.0,0.6908,0.0,0
2000-10-12,-0.6249,0.0,0.4404,0.0,-0.5994,0.0,0.0,-0.4404,0.0,0.0,0.0,0.0,-0.5106,0.5574,0.0,0.0,0.4588,0.0,0.34,0.0,-0.2732,0.0,0.0,0.0,-0.296,0
2000-10-13,-0.5106,0.1779,0.5267,-0.5994,0.0,-0.7783,-0.872,-0.8779,0.0,0.0,0.0,0.1779,-0.296,-0.6705,0.3612,0.0,0.0,0.0,0.0,-0.2263,-0.5719,0.0,-0.1027,0.0,0.0,0
2000-10-16,0.0,-0.1027,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.0258,0.0,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2000-10-17,0.0,0.25,0.0,-0.128,0.0,0.6369,0.0,0.0,0.0,0.0,-0.5859,0.0,0.0,0.2023,0.0,-0.4019,-0.4939,0.0,-0.5719,-0.4215,0.5267,0.5267,0.0,0.0,0.0,1
2000-10-18,0.0,0.0,0.5267,0.0,0.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7269,0.0,0.0,0.6486,0.7351,0.0,0.0,0.0,0.743,0.0,0.0,0
2000-10-19,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859,0.0,-0.5267,0.0,0.4019,0.0,0.0,-0.34,0.2263,0.0,0.0,0.0,-0.0516,0.0,0.0,0.0,0
2000-10-20,0.0,-0.6679,-0.296,0.0,0.0,-0.34,0.0,0.0,-0.5574,0.0,0.5719,0.0,0.2263,0.0,0.0,0.6808,0.5267,0.0,0.0,0.0,0.3182,-0.34,-0.5423,-0.296,-0.3612,1
2000-10-23,-0.3818,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0.2263,0.0,0.0,-0.1531,-0.34,-0.4019,0.0,1
2000-10-24,0.0,0.4215,-0.296,0.0,-0.296,0.0,0.0,0.0,0.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1
2000-10-25,-0.0516,-0.5267,0.0,-0.4939,0.4939,0.4404,0.0,0.0,0.6369,0.4019,-0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719,0.0,0.0,0.3612,0.0,-0.7184,1
2000-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5859,-0.4767,0.0,0.0,0.34,-0.3182,0.0,0.0,0.0,-0.3818,0.0,-0.296,0.0,0.0,0.0,0.0,0
2000-10-27,-0.4019,0.0,0.25,0.1695,-0.5574,-0.5994,0.1531,0.5106,0.5106,-0.25,0.0,0.0,0.8176,0.4215,-0.296,0.0,0.0,-0.296,0.0,0.0,0.4404,0.0,0.0,0.0,0.7351,1
2000-10-30,0.0,-0.7906,0.5719,-0.3182,0.0,-0.0516,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.7096,0.0,0.0,0.6369,0.0,-0.4023,0.0258,0.0,0.0,-0.5719,0.0,0.0,1
2000-10-31,-0.8807,0.0,-0.5106,0.0,0.0,-0.5106,0.0,0.0,-0.4215,0.0,0.5859,0.5423,0.7269,0.4404,0.0,0.7713,0.7269,0.0,0.6478,0.7713,0.0,0.6478,0.4588,0.7783,0.7783,1
2000-11-01,-0.5423,0.0,0.6369,0.0,0.0,-0.3818,0.1531,0.7184,-0.1027,0.0,0.0,-0.6705,-0.7579,0.6597,0.0,0.4215,-0.6249,-0.7845,-0.6249,0.0,0.0,0.0,0.0,0.0,0.0,1
2000-11-02,0.0,0.0,0.0,0.0,0.0,0.7506,0.0,0.0,0.0,0.0,-0.7269,0.1531,0.0,-0.5994,0.0,-0.3182,-0.7579,0.2023,0.0,0.0,0.0,0.0,-0.3182,0.0,0.0,0
2000-11-03,0.0258,-0.3612,-0.6249,0.0,0.4019,0.4019,0.0,0.0,0.0,-0.296,0.0,0.0,0.0772,0.765,-0.3182,0.0,0.0,-0.5106,-0.3182,-0.2263,0.4767,-0.6908,-0.3612,-0.4215,0.0,0
2000-11-06,0.0,0.0,-0.4019,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4939,0.0,0.4939,0.0,0.0,0.5302,0
2000-11-07,0.0,0.0,0.0,-0.5574,0.0,0.0,0.5267,0.5267,-0.1027,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.4404,0.0,0.3252,-0.4019,-0.296,0.0,0.0,0.2023,0.0,1
2000-11-08,0.0,-0.4215,0.34,0.0,0.0,0.0,-0.4215,0.0,0.2732,-0.872,-0.7096,0.0,-0.3818,0.0,0.0,0.0,-0.4939,0.0,-0.6096,0.0,-0.4939,0.0,-0.5423,0.3182,0.0,0
2000-11-09,0.0,0.8225,-0.6808,0.0,0.0,0.0,0.0,0.3182,0.0,-0.6808,0.0,0.1779,0.0,0.4215,0.0,0.4939,-0.2263,0.0,0.0,0.0,0.4215,0.0,0.0,0.0,0.4404,0
2000-11-10,0.0,-0.4767,-0.128,0.0,0.2263,0.3612,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,0.0,-0.5423,0.0,-0.1027,0.0,-0.7717,-0.0772,-0.4588,0
2000-11-13,-0.1531,0.4404,0.0,0.0,0.0,-0.6124,0.0,0.0,-0.3818,0.0,-0.7964,0.0,-0.3182,0.1027,0.7184,-0.296,0.0,0.0,0.0,0.0,0.0,0.4215,0.1531,0.0,0.0,0
2000-11-14,0.0,0.4754,0.0,-0.5719,0.4754,0.0,0.765,0.0,0.1027,-0.3182,0.0,0.5267,0.7425,0.2235,-0.4404,0.4019,-0.3818,0.2023,0.0,0.0,0.0,0.0,-0.5267,0.0,0.0,0
2000-11-15,-0.4404,0.0,-0.7351,-0.3612,-0.2263,0.1695,0.0,0.0,-0.6597,0.0,0.0,-0.6705,-0.7506,-0.4215,-0.743,0.5574,0.0,0.4019,0.4588,0.0,0.6369,0.5267,0.0,0.0,0.4927,1
2000-11-16,0.0258,-0.1027,-0.6249,0.5423,0.0,0.2023,-0.2732,0.0772,0.2023,0.0,0.0,0.0,-0.128,0.0,0.4019,0.5719,0.5719,0.0,0.0,-0.7184,-0.6908,0.0,0.5994,0.0,0.25,1
2000-11-17,0.5423,0.0,0.0,0.3612,-0.8176,0.0,0.0,0.4767,0.0,0.0,0.5859,0.7783,0.0,-0.5106,0.4215,0.0,0.0,0.0,-0.6801,0.4404,-0.3182,0.25,-0.6369,-0.4391,0.0,0
2000-11-20,-0.4215,0.3182,0.0,0.0,0.0,0.5927,0.0,0.3089,0.0,0.0,-0.5859,-0.1326,0.0,0.1027,0.0,0.0,-0.3818,0.0,0.2263,0.0,0.0,0.0,0.5859,0.296,0.0,0
